,id,annotation_1,annotation_2,document,label
2790,2790,"제품 전체,품질","None,0,0",세균이나 진드기 걱정 없으니깐 아이들 있는 집엔 정말 필수,2
2791,2791,"제품 전체,품질","레이몬,22,25",기관지가 안좋은편이라 먼지에도 예민한데 레이몬덕분에 기침도 줄고 많이 좋아졌어요  이힛 ㅋㅋ,2
2792,2792,"제품 전체,일반","None,0,0",몇개 더 사서 깔아야겠어용 ㅋ,2
2793,2793,"제품 전체,품질","레이몬매트리스,8,15",깨끗한 편안함 레이몬매트리스,2
2794,2794,"제품 전체,일반","None,0,0",요거 덕분에 아침이 상쾌하네요,2
2795,2795,"제품 전체,일반","매트리스,6,10",이번기회에 매트리스 바꿔보세요,2
2796,2796,"제품 전체,편의성","None,0,0",아이들 공부상도 되고 밥상도 되고 티테이블도 되어 매일 열일중,2
2797,2797,"본품,품질","모서리 처리,0,6",모서리 처리도 잘되서 굿입니다,2
2798,2798,"본품,품질","None,0,0",산뜻한 사용감으로 요즘 쓰기에 딱,2
2799,2799,"본품,품질","앰플,31,33",고보습이라 정말 촉촉하고 민감성 피부에 써도 되는 순한 앰플,2
2800,2800,"제품 전체,일반","앰플,11,13",자꾸 자꾸 손이가는 앰플 이랍니다,2
2801,2801,"본품,일반","제형,14,16",다소 쫀득한 느낌이 드는 제형이라 무겁지 않을까 했는데 또 흡수는 빨라서 끈적임도 없고 촉촉했어요,2
2802,2802,"본품,품질","None,0,0",다음날 아침에 화장 진짜 잘먹음 ,2
2803,2803,"본품,품질","None,0,0",일단 부드럽게 잘 발리는건 물론 모공도 꼼꼼히 잘 메꾸고 살짝 톤정리도 되는게 맘에 들었어요 ,2
2804,2804,"본품,품질","None,0,0",그리고 하루종일 화장이 쫀쫀하게 유지되서 요즘처럼 후텁지근한 여름날씨에 딱 적합한    ,2
2805,2805,"본품,일반","양,10,11",타 제품에 비해서 양이 적은편인건 쵸큼 아쉬워요,0
2806,2806,"제품 전체,인지도","마스크팩,14,18",면세점에서 판매되는 위 마스크팩,2
2807,2807,"본품,품질","24k골드입자성분,0,9",골드입자성분이 들어가있는데 진짜 눈에 숑숑 보이고 너무 촉촉해요,2
2808,2808,"브랜드,일반","우주블리,31,35",곧 더워질 날들을 앞두고 잠옷 파자마 하면 또 우주블리 아니겠어요  흐흐 ,2
2809,2809,"제품 전체,디자인","체크무늬,3,7",우선 체크무늬는 워낙 무난하게 입을 수 있는 디자인이라서요,1
2810,2810,"제품 전체,디자인","None,0,0",깔끔하면서도 발랄한 느낌이 나는거 같아요,2
2811,2811,"제품 전체,일반","None,0,0",딱 적합한 제품입니다 ,2
2812,2812,"본품,일반","소재,2,4",소재가 얇지만 속이 비치진 않아요,2
2813,2813,"본품,품질","겉과 속면,2,7",겉과 속면 모두 박음질 처리가 깔끔하게 자 되어 있어요,2
2814,2814,"본품,품질","끈,15,16",고무줄 바지  튼튼한 끈이 맘에 들었어요,2
2815,2815,"본품,품질","None,0,0",전체적으로 발색이 쨍한게 너무 예뻤어요,2
2816,2816,"본품,일반","색상들,14,17",딱 봄여름에 바르기 좋은 색상들로 피부를 환하게 비춰줌,2
2817,2817,"본품,품질","None,0,0",다만 각질부각이 쫌 있고 주름에 끼는 현상이 있어서 각질제거하고 바르는걸 권해요,1
2818,2818,"본품,품질","None,0,0",설 맞이해서 엄마한테 선물해볼까 싶어서 했는데 워후 수분이랑 영양을 같이 채워주고 촉촉함이 오래가는게 너무 신기하더라구요,2
2819,2819,"패키지/구성품,편의성","부스터,4,7",그리고 부스터 같은경우는 첨에 신기하게 생겨서 이거 뭐야이랬는데 눈밑이라던지 국소부위에도 펴바르기 딱 좋은,2
2820,2820,"제품 전체,일반","앰플,0,2",앰플은 여행용으로 딱인거 같아요 ,2
2821,2821,"본품,품질","영양감,4,7",수분과 영양감을 채울수있는 제품을 찾는다면 이거 왕추천,2
2822,2822,"패키지/구성품,일반","None,0,0",일단 개당 앰플 하나씩 붙어있고 그걸 온전히 다 얼굴에 바른다는게 너무 신선했음,2
2823,2823,"본품,품질","고농축 25종의 천연성분,14,27",근데 이 앰플이 글쎄 고농축 종의 천연성분들이 통으로 들어있다고함 ㅋㅋㅋㅋㅋ,2
2824,2824,"본품,품질","None,0,0",일단 촉촉하고 밀착력도 좋은편 ㅎㅎ,2
2825,2825,"제품 전체,일반","None,0,0",이번에 이거 써보쟈,2
2826,2826,"본품,품질","쌀뜨물 발효수,12,19",그냥 정제수가 아니라 쌀뜨물 발효수가  들어갔다함,2
2827,2827,"본품,품질","None,0,0",솔직히 보습력이 뛰어난 제품은 아님,0
2828,2828,"본품,품질","None,0,0",근데 며칠 써보니까 피부톤이 맑아지는 느낌이 있음,2
2829,2829,"본품,품질","None,0,0",진짜 쨍한 발색 그대로 엄청 오래 지속되요 ㅎㅎ,2
2830,2830,"본품,품질","None,0,0",묻어나는것도 거의 없고 색도 너무 예쁨,2
2831,2831,"제품 전체,디자인","트임,13,15",근데 치마가 딱 예쁘게 트임이 있어서 내 다리라인을 보여줄듯 말듯하며 은근 섹시미를 보여줌,2
2832,2832,"본품,품질","소재 자체,0,5",소재 자체는 겉은 되게 보드라운 소잰데 얇아요,1
2833,2833,"본품,일반","프릴튤립형태,6,12",또 소매는 프릴튤립형태라 팔뚝살 가리기에 딱,2
2834,2834,"본품,디자인","허리라인,4,8",그리고 허리라인이 들어갔기땜에 내 몸보완에도 너무 좋은듯,2
2835,2835,"본품,디자인","디자인,3,6",일단 디자인 너무 예쁘쟈나,2
2836,2836,"패키지/구성품,일반","통,7,8",빨리 다쓰고 통만 따로 쓰고 싶을정도,2
2837,2837,"패키지/구성품,일반","낱개 포장(50개입),4,15",그리고 낱개 포장개입이라 여행갈때도 챙겨가기좋고 위생적이라서 맘에 들었음 ,2
2838,2838,"제품 전체,일반","None,0,0",그만큼 자신있다는 거겟징 ,2
2839,2839,"제품 전체,가격","None,0,0",또 첫구매시엔  할인도 ㅋㅋㅋㅋ,2
2840,2840,"제품 전체,일반","None,0,0",미쳤나봐 ,2
2841,2841,"본품,품질","None,0,0",일단 텍스처는 밤제형에 가깝고 발림성도 무게감있게 발림,1
2842,2842,"본품,품질","None,0,0",발리고 나선 되게 부드럽게 밀착,2
2843,2843,"패키지/구성품,일반","특수 마사지 롤러,45,54",안티에이징 으로 유명한 리엔케이에서 신상 나왔는데 제품도 제품이지만 저는 이 특수 마사지 롤러가 너무 좋네용,2
2844,2844,"제품 전체,일반","None,0,0",엄마랑 같이 써봐야지,2
2845,2845,"본품,품질","None,0,0",이중세안없이 워터프루프 메이크업까지 싸악 한번에 부드럽게 지워집니다 ,2
2846,2846,"본품,품질","None,0,0",세안후 당김도 없이 촉촉,2
2847,2847,"제품 전체,일반","None,0,0",왜 안사,2
2848,2848,"제품 전체,일반","원피스,9,12",내가 좋아하는 원피스 중에 하나 ,2
2849,2849,"본품,일반","냄새,57,59",봄도 오고 피부도 푸석해서 최근에 플라본세럼 을 사전출시전에 협찬받아서 써봤는데 솔직한후기 로는 냄새는 호블호 갈림,1
2850,2850,"본품,품질","영양감,22,25",하지만 바른후에 오래 남지는 않고 촥촥 영양감있게 피부에 감김,2
2851,2851,"본품,품질","None,0,0",그리고 전날 바르고 자면 아침에 화장잘먹고 ,2
2852,2852,"제품 전체,일반","None,0,0",곧 월에 출시한다고 하니 다들 이번 봄에는 이제품 어떤가요,2
2853,2853,"본품,다양성","색상,0,2",색상도 다양하게 구분되어있고 하나하나 다른그림이 그려져있어서 다양한 놀이로 활용되기 좋아요,2
2854,2854,"제품 전체,품질","None,0,0",단순 장난감이 아닌 아이의 발달을 위해 새심하게 만들어진게 느껴져서 더욱 맘에드네요,2
2855,2855,"제품 전체,일반","사이즈,9,12",직접 써보니 큰 사이즈와 두꺼운 원단에 놀랐네요,2
2856,2856,"제품 전체,편의성","None,0,0",한장씩 쏙쏙 뽑혀서 편하기두 ,2
2857,2857,"제품 전체,품질","None,0,0",혹시 발생될 지 모르는 미생물까지 테스트하고 단계 정수과정을 거친 깨끗한 정제수만 사용했다니 믿고 안심하고 사용할 수 있네요,2
2858,2858,"제품 전체,품질","None,0,0",식약처 인증된 성분만 사용하기까지 ,2
2859,2859,"제품 전체,일반","물티슈,14,17",우리아이 어디든 사용하는 물티슈이다보니 깐깐하게 챙기자구요,2
2860,2860,"제품 전체,일반","레더리스 #키높이스니커즈,31,44",봄 여름에 신기 딱 좋은 업사이클링 소가족을 사용한 레더리스 키높이스니커즈 겟했어요,2
2861,2861,"제품 전체,디자인","None,0,0",깔끔하고 고급스러운 디자인이라 유행없이 오래 신을 수 있을 것 같아요,2
2862,2862,"본품,편의성","고탄성 깔창,0,6",고탄성 깔창을 사용해서 폭신한게 완전 편해요,2
2863,2863,"제품 전체,가격","None,0,0",소들의 가죽을 최대한 버리지 않고 사용한 제품에 거품없는 가격,2
2864,2864,"본품,품질","무독성 내피,0,6",무독성 내피등의 검증된 소재 ,2
2865,2865,"제품 전체,품질","None,0,0",유해물질없는 무독성 친환경 소가죽으로 유럽인증까지 끝낸 안전한 상품 ,2
2866,2866,"제품 전체,일반","None,0,0",신랑도 같이 사서 커플로 신고 다녀야겠어요,2
2867,2867,"제품 전체,일반","스페셜드림,18,23",경추베개 중 프리미엄 베개인 스페셜드림,2
2868,2868,"제품 전체,품질","None,0,0",인체공학적으로 만들어져서 다음날 뻐근함없이 개운하게 일어나지네요,2
2869,2869,"제품 전체,품질","친환경 오가닉 코튼커버,7,19",베개커버부터 친환경 오가닉 코튼커버라 부드러움이 확실히 다르더라구요,2
2870,2870,"제품 전체,편의성","높이,0,2",높이가 척추에 딱맞게 만들어져서인지 정면으로 누워도 편하고 옆으로 누워도 편해요,2
2871,2871,"제품 전체,일반","None,0,0",어버이날 선물 고민중이였는데 양쪽집 모두 요걸루 해야게어요,2
2872,2872,"패키지/구성품,디자인","포장,0,2",포장부터 이쁘고 고급스러워서 선물로 딱 ,2
2873,2873,"제품 전체,일반","None,0,0",아마 써보시면 더 만족하실 것 같아요,2
2874,2874,"제품 전체,일반","스페셜드림,1,6",스페셜드림 선물로좋은베개 부모님선물 목이편한베개 경추베개 일자목베개거북목베개 목디스크베개 숙면베개 베개 베개추천 베개스타그램 어버이날선물 시부모님선물 프리미엄베개,2
2875,2875,"제품 전체,일반","블랑슈,17,20",자연에서 얻은 명품 물티슈인 블랑슈 사용중이예요,2
2876,2876,"제품 전체,품질","물티슈,27,30",화학방부제를 포함하여 유해화학성분을 배제한 착한물티슈 에요,2
2877,2877,"본품,품질","천연 미네랄 이온칼슘수,8,20",특허천연물질인 천연 미네랄 이온칼슘수가 들어있어 아이든 예민한 피부의 성인도 사용이 가능하더라구요,2
2878,2878,"본품,품질","EWG 1등급 보습제,42,53",민감한 아기 피부에 잘못된 물티슈를 사용하여 아토피가 생기는 경우도 있는데  등급 보습제를 사용해서 인지 자주 닦아도 건조해지지 않더라구요,2
2879,2879,"제품 전체,일반","스킨케어,1,5",스킨케어추천,2
2880,2880,"제품 전체,가격","인벨로,8,11",가성비좋은 인벨로 써보니 더 알겠더라구요,2
2881,2881,"본품,품질","None,0,0",각질은 제거해주고 보습은 확실히해줘서 매일매일 화장도 잘먹어요 ,2
2882,2882,"본품,품질","유해성분제로 #천연화장품,13,26",효과는 이리도 좋은데 유해성분제로 천연화장품 이라니 놀라워요,2
2883,2883,"본품,가격","None,0,0", 천연화장품추천 토너 에멀젼 영양크림 클렌저 화장품세트 화장품선물 화장품브랜드 가성비좋은화장품 피부관리 속건조해결 속건조 ,2
2884,2884,"본품,품질","None,0,0",전성분 공개에 믿음가고 배 고농축되어 오래쓰네요,2
2885,2885,"제품 전체,일반","몽디에스,13,17",오늘도 네는 몽디에스로 뽀송뽀송,2
2886,2886,"제품 전체,일반","몽디에스,1,5",몽디에스 믿고쓰는몽디에스 고농축세제 신생아세제 아기섬유유연제 베이비세제 착한세제 인생템 육아용품 출산선물 출산준비물 신생아선물 아기섬유유연제추천 아기세제추천 아기세제 아기세제세트 유아세제 유아세제추천 조카선물,2
2887,2887,"본품,일반","색상,0,2",색상부터 디자인까지 너무 이쁜 허니듀래빗,2
2888,2888,"제품 전체,일반","쇼파,3,5",자기 쇼파생겼다니 무지 좋아하는 혀니는 외출후 집에와서 쇼파에서 양말벗고 모자벗고,2
2889,2889,"제품 전체,일반","쇼파,4,6",티비도 쇼파에 누워서 보고 계속 뒹글뒹글,2
2890,2890,"본품,품질","천연재료,0,4",천연재료를 이용하여 신생아부터 민감한 피부의 어른까지 온가족이 사용가능한 천연라이브 천연화장품,2
2891,2891,"제품 전체,일반","아토크림,17,21",보습과 피부고민을 해결해주는 아토크림,1
2892,2892,"본품,품질","자운고밤,29,33",국산 야생자초와 가지 한약재가 들어간 피부보약 자운고밤,2
2893,2893,"제품 전체,가격","None,0,0",가성비도 좋아서 꾸준히 사용중이예요 ,2
2894,2894,"본품,디자인","아라크리스,28,33",디자인도 이쁘고 천연계면활성제를 사용한 착한치약 아라크리스,2
2895,2895,"본품,품질","None,0,0",양치후 깔끔하고 입안 가득 상쾌해요,2
2896,2896,"제품 전체,일반","아라크리스,19,24", 아라크리스 치약추천 명품치약 저불소치약 일등석치약 집들이선물 거품없는치약,2
2897,2897,"본품,품질","히알루론산,14,19",기존 사용했던 앰플보다 히알루론산 함유량이 높아서인지 하루종일 촉촉함이 유지되네요,2
2898,2898,"본품,품질","None,0,0",타 앰플들과 다르게 끈적이지 않고 산뜻하게 흡수되서 너무 좋아요,2
2899,2899,"본품,인지도","산다화클렌징오일,24,32",제품만족도  제품이라 믿고 사용해본 산다화클렌징오일,2
2900,2900,"본품,품질","None,0,0",자극없이 메이크업이 지워지고 피지를 깨끗하게 녹여줘서 블랙헤드가 생길틈이 없어요,2
2901,2901,"본품,품질","None,0,0",게다가 미세먼지까지 싹 클렌징해준다니 메이크업 안하는 날에도 모공관리위해 매일 클렌징 해준답니다 ,2
2902,2902,"본품,일반","클렌징오일,14,19",스킨큐어산다화천연클렌징오일동백클렌징오일클렌징오일추천그래머 클렌징오일 코덕  딥클렌징 뷰스타그램 뷰티그램 뷰티스타 뷰티 인스타뷰티 뷰티인스타 화장품추천  ,2
2903,2903,"본품,품질","None,0,0",토너 에멀전 세럼 순으로 바르는데 전체적으로 산뜻하게 흡수가 잘되서 좋다,2
2904,2904,"제품 전체,편의성","None,0,0",기초바르고 답답한거 싫어하거나 여름에 바르기 딱인 듯 ,2
2905,2905,"제품 전체,품질","None,0,0",산뜻한화장품 가벼운제형 모공 피지 여름 그래머 화장품스타그램 코덕 뷰티인스타 뷰티스타그램 산뜻 쫀쫀,2
2906,2906,"본품,품질","None,0,0",개월간 꾸준히 사용했더니 쳐지던 턱살에 탄력이 생기는게 얼굴이 전체적으로 작아진 느낌,2
2907,2907,"본품,품질","None,0,0",원하는 부위에 초만 문질러주면 각질제거에 보습까지 해주면서 꿀바디 만들어주니 대박 맘에들어요,2
2908,2908,"본품,품질","None,0,0",까무잡잡한 부위에 꾸준히 사용하니 점점 하얘지기도 하고 평소 고민이던 등드름도 사라지게 해줘서 넘나 좋은 ㅎㅎ,2
2909,2909,"본품,일반","제형,25,27",항상화 성분이 고농축된 크림이라 아주 쫀쫀한 제형이고 피부에 펴바르면 영양이 가득한게 느껴지는 기분이에요,2
